user,in_degree,out_degree,betweenness,pagerank
@kiangggi,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@samanthaprescott1813,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@thetalart,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@txanlimbu4657,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@radharajcumar7165,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@brittanyfinney5386,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@akikochan9453,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@noona._chimchim,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@aneshkamerican5544,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@majlindagashi6776,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@Neyseneyyy,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@louisenatasha4363,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@huma4725,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@Liiiif,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@bulletjournaling,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@idolupdates9041,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@nirvaieva,0.0007292173067574136,0.0,0.0,0.0005346467897994827
